CODIGO;VIVIENDA TURISTICA;PLAZAS;PLAZA POR VIVIENDA TURISTICA;PORCENTAJE VIVIENDA TURISTICA;PROV;PROV_LITERAL;MUN;MUN_LITERAL
2101401001;0;0;;0,0;21;Huelva;21014;Bonares
2101401002;0;0;;0,0;21;Huelva;21014;Bonares
2101401003;0;0;;0,0;21;Huelva;21014;Bonares
2101501001;0;0;;0,0;21;Huelva;21015;Cabezas Rubias
2101601001;3;28;9,3;0,4;21;Huelva;21016;Cala
2101701001;0;0;;0,0;21;Huelva;21017;Calañas
2101701002;0;0;;0,0;21;Huelva;21017;Calañas
2101702001;0;0;;0,0;21;Huelva;21017;Calañas
2101702002;0;0;;0,0;21;Huelva;21017;Calañas
2101801001;1;7;7,0;0,1;21;Huelva;21018;Campillo, El
2101802001;0;0;;0,0;21;Huelva;21018;Campillo, El
2101901001;0;0;;0,0;21;Huelva;21019;Campofrío
2102001001;1;7;7,0;0,3;21;Huelva;21020;Cañaveral de León
2102101001;0;0;;0,0;21;Huelva;21021;Cartaya
2102101002;1;6;6,0;0,1;21;Huelva;21021;Cartaya
2102101003;1;7;7,0;0,2;21;Huelva;21021;Cartaya
2102101004;0;0;;0,0;21;Huelva;21021;Cartaya
2102101005;0;0;;0,0;21;Huelva;21021;Cartaya
2102102001;1;6;6,0;0,1;21;Huelva;21021;Cartaya
2102102002;2;6;3,0;0,3;21;Huelva;21021;Cartaya
2102102003;1;2;2,0;0,2;21;Huelva;21021;Cartaya
2102102004;73;483;6,6;2,9;21;Huelva;21021;Cartaya
2102102005;64;345;5,4;2,7;21;Huelva;21021;Cartaya
2102102006;46;271;5,9;4,2;21;Huelva;21021;Cartaya
2102201001;2;16;8,0;0,9;21;Huelva;21022;Castaño del Robledo
2102301001;0;0;;0,0;21;Huelva;21023;Cerro de Andévalo, El
2102301002;0;0;;0,0;21;Huelva;21023;Cerro de Andévalo, El
2102401001;1;6;6,0;0,2;21;Huelva;21024;Corteconcepción
2102501001;0;0;;0,0;21;Huelva;21025;Cortegana
2102501002;2;26;13,0;0,3;21;Huelva;21025;Cortegana
2102501003;2;16;8,0;0,3;21;Huelva;21025;Cortegana
2102502001;0;0;;0,0;21;Huelva;21025;Cortegana
2102502002;0;0;;0,0;21;Huelva;21025;Cortegana
2102601001;2;16;8,0;0,7;21;Huelva;21026;Cortelazor
2102701001;0;0;;0,0;21;Huelva;21027;Cumbres de Enmedio
2102801001;1;8;8,0;0,2;21;Huelva;21028;Cumbres de San Bartolomé
2102901001;0;0;;0,0;21;Huelva;21029;Cumbres Mayores
2102902001;2;21;10,5;0,4;21;Huelva;21029;Cumbres Mayores
2103001001;2;4;2,0;0,2;21;Huelva;21030;Chucena
2103101001;2;12;6,0;0,1;21;Huelva;21031;Encinasola
2103201001;0;0;;0,0;21;Huelva;21032;Escacena del Campo
2103301001;3;13;4,3;0,5;21;Huelva;21033;Fuenteheridos
2103401001;3;16;5,3;0,3;21;Huelva;21034;Galaroza
2103501001;0;0;;0,0;21;Huelva;21035;Gibraleón
2103501002;0;0;;0,0;21;Huelva;21035;Gibraleón
2103501003;1;15;15,0;0,1;21;Huelva;21035;Gibraleón
2103502001;2;6;3,0;0,2;21;Huelva;21035;Gibraleón
2103502002;0;0;;0,0;21;Huelva;21035;Gibraleón
2103502003;0;0;;0,0;21;Huelva;21035;Gibraleón
2103502004;0;0;;0,0;21;Huelva;21035;Gibraleón
2103601001;1;30;30,0;0,7;21;Huelva;21036;Granada de Río-Tinto, La
2103701001;0;0;;0,0;21;Huelva;21037;Granado, El
2103801001;10;71;7,1;0,9;21;Huelva;21038;Higuera de la Sierra
2103901001;1;11;11,0;0,3;21;Huelva;21039;Hinojales
2104001001;2;28;14,0;0,2;21;Huelva;21040;Hinojos
2104002001;2;12;6,0;0,2;21;Huelva;21040;Hinojos
2104101001;3;10;3,3;0,2;21;Huelva;21041;Huelva
2104101002;1;4;4,0;0,1;21;Huelva;21041;Huelva
2104101003;2;8;4,0;0,3;21;Huelva;21041;Huelva
2104101004;2;7;3,5;0,4;21;Huelva;21041;Huelva
2104101005;2;5;2,5;0,2;21;Huelva;21041;Huelva
2104101006;1;4;4,0;0,2;21;Huelva;21041;Huelva
2104101007;2;2;1,0;0,4;21;Huelva;21041;Huelva
2104101008;0;0;;0,0;21;Huelva;21041;Huelva
2104101009;4;16;4,0;0,4;21;Huelva;21041;Huelva
2104101010;0;0;;0,0;21;Huelva;21041;Huelva
2104101011;2;7;3,5;0,4;21;Huelva;21041;Huelva
2104101012;1;4;4,0;0,2;21;Huelva;21041;Huelva
2104101013;3;10;3,3;0,3;21;Huelva;21041;Huelva
2104102001;4;16;4,0;0,3;21;Huelva;21041;Huelva
2104102002;1;1;1,0;0,1;21;Huelva;21041;Huelva
2104102003;1;2;2,0;0,1;21;Huelva;21041;Huelva
2104102004;0;0;;0,0;21;Huelva;21041;Huelva
2104102005;1;1;1,0;0,1;21;Huelva;21041;Huelva
2104102006;0;0;;0,0;21;Huelva;21041;Huelva
2104102007;0;0;;0,0;21;Huelva;21041;Huelva
2104102008;0;0;;0,0;21;Huelva;21041;Huelva
2104102009;2;6;3,0;0,3;21;Huelva;21041;Huelva
2104102010;0;0;;0,0;21;Huelva;21041;Huelva
2104103001;4;14;3,5;0,7;21;Huelva;21041;Huelva
2104103002;0;0;;0,0;21;Huelva;21041;Huelva
2104103003;2;8;4,0;0,3;21;Huelva;21041;Huelva
2104103004;0;0;;0,0;21;Huelva;21041;Huelva
2104103005;0;0;;0,0;21;Huelva;21041;Huelva
2104103006;5;12;2,4;0,7;21;Huelva;21041;Huelva
2104103007;0;0;;0,0;21;Huelva;21041;Huelva
2104103008;1;5;5,0;0,1;21;Huelva;21041;Huelva
2104103009;0;0;;0,0;21;Huelva;21041;Huelva
2104103010;9;35;3,9;0,7;21;Huelva;21041;Huelva
2104104001;1;5;5,0;0,2;21;Huelva;21041;Huelva
2104104002;0;0;;0,0;21;Huelva;21041;Huelva
2104104003;0;0;;0,0;21;Huelva;21041;Huelva
2104104004;0;0;;0,0;21;Huelva;21041;Huelva
2104104005;1;4;4,0;0,2;21;Huelva;21041;Huelva
2104104006;3;6;2,0;0,6;21;Huelva;21041;Huelva
2104104007;2;10;5,0;0,4;21;Huelva;21041;Huelva
2104104008;0;0;;0,0;21;Huelva;21041;Huelva
2104104009;0;0;;0,0;21;Huelva;21041;Huelva
2104104010;0;0;;0,0;21;Huelva;21041;Huelva
2104104011;0;0;;0,0;21;Huelva;21041;Huelva
2104104012;2;9;4,5;0,4;21;Huelva;21041;Huelva
2104104013;0;0;;0,0;21;Huelva;21041;Huelva
2104104014;0;0;;0,0;21;Huelva;21041;Huelva
2104105001;0;0;;0,0;21;Huelva;21041;Huelva
2104105002;0;0;;0,0;21;Huelva;21041;Huelva
2104105003;0;0;;0,0;21;Huelva;21041;Huelva
2104105004;0;0;;0,0;21;Huelva;21041;Huelva
2104105005;1;3;3,0;0,1;21;Huelva;21041;Huelva
2104105006;0;0;;0,0;21;Huelva;21041;Huelva
2104105007;1;1;1,0;0,2;21;Huelva;21041;Huelva
2104105008;1;6;6,0;0,2;21;Huelva;21041;Huelva
2104105009;0;0;;0,0;21;Huelva;21041;Huelva
2104105010;0;0;;0,0;21;Huelva;21041;Huelva
2104105011;0;0;;0,0;21;Huelva;21041;Huelva
2104105012;1;2;2,0;0,2;21;Huelva;21041;Huelva
2104105013;0;0;;0,0;21;Huelva;21041;Huelva
2104105014;0;0;;0,0;21;Huelva;21041;Huelva
2104106001;1;6;6,0;0,2;21;Huelva;21041;Huelva
2104106002;1;2;2,0;0,1;21;Huelva;21041;Huelva
2104106003;0;0;;0,0;21;Huelva;21041;Huelva
2104106004;0;0;;0,0;21;Huelva;21041;Huelva
2104106005;0;0;;0,0;21;Huelva;21041;Huelva
2104106006;0;0;;0,0;21;Huelva;21041;Huelva
2104106007;1;6;6,0;0,1;21;Huelva;21041;Huelva
2104106008;1;1;1,0;0,2;21;Huelva;21041;Huelva
2104106009;0;0;;0,0;21;Huelva;21041;Huelva
2104107001;1;10;10,0;0,2;21;Huelva;21041;Huelva
2104107002;1;6;6,0;0,2;21;Huelva;21041;Huelva
2104107003;1;3;3,0;0,2;21;Huelva;21041;Huelva
2104107004;0;0;;0,0;21;Huelva;21041;Huelva
2104107005;0;0;;0,0;21;Huelva;21041;Huelva
2104107006;0;0;;0,0;21;Huelva;21041;Huelva
2104107007;1;1;1,0;0,2;21;Huelva;21041;Huelva
2104107008;0;0;;0,0;21;Huelva;21041;Huelva
2104107009;0;0;;0,0;21;Huelva;21041;Huelva
2104107010;0;0;;0,0;21;Huelva;21041;Huelva
2104107011;2;7;3,5;0,1;21;Huelva;21041;Huelva
2104107012;0;0;;0,0;21;Huelva;21041;Huelva
2104107013;0;0;;0,0;21;Huelva;21041;Huelva
2104107014;2;8;4,0;0,2;21;Huelva;21041;Huelva
2104107015;0;0;;0,0;21;Huelva;21041;Huelva
2104107016;0;0;;0,0;21;Huelva;21041;Huelva
2104107017;0;0;;0,0;21;Huelva;21041;Huelva
2104107018;1;4;4,0;0,1;21;Huelva;21041;Huelva
2104107019;1;4;4,0;0,2;21;Huelva;21041;Huelva
2104107020;2;12;6,0;0,2;21;Huelva;21041;Huelva
2104108001;0;0;;0,0;21;Huelva;21041;Huelva
2104108002;0;0;;0,0;21;Huelva;21041;Huelva
2104108003;0;0;;0,0;21;Huelva;21041;Huelva
2104108004;0;0;;0,0;21;Huelva;21041;Huelva
2104108005;0;0;;0,0;21;Huelva;21041;Huelva
2104108006;0;0;;0,0;21;Huelva;21041;Huelva
2104108007;0;0;;0,0;21;Huelva;21041;Huelva
2104108008;0;0;;0,0;21;Huelva;21041;Huelva
2104108009;0;0;;0,0;21;Huelva;21041;Huelva
2104108010;1;4;4,0;0,2;21;Huelva;21041;Huelva
2104108011;0;0;;0,0;21;Huelva;21041;Huelva
2104108012;0;0;;0,0;21;Huelva;21041;Huelva
2104108013;0;0;;0,0;21;Huelva;21041;Huelva
2104108014;0;0;;0,0;21;Huelva;21041;Huelva
2104108015;0;0;;0,0;21;Huelva;21041;Huelva
2104108016;0;0;;0,0;21;Huelva;21041;Huelva
2104201001;5;34;6,8;0,5;21;Huelva;21042;Isla Cristina
2104202001;0;0;;0,0;21;Huelva;21042;Isla Cristina
2104202002;1;2;2,0;0,1;21;Huelva;21042;Isla Cristina
2104202003;2;14;7,0;0,2;21;Huelva;21042;Isla Cristina
2104202004;10;52;5,2;0,6;21;Huelva;21042;Isla Cristina
2104202005;0;0;;0,0;21;Huelva;21042;Isla Cristina
2104203001;0;0;;0,0;21;Huelva;21042;Isla Cristina
2104203002;1;6;6,0;0,1;21;Huelva;21042;Isla Cristina
2104203003;12;60;5,0;0,8;21;Huelva;21042;Isla Cristina
2104203004;0;0;;0,0;21;Huelva;21042;Isla Cristina
2104203005;29;167;5,8;0,4;21;Huelva;21042;Isla Cristina
2104204001;165;908;5,5;17,0;21;Huelva;21042;Isla Cristina
2104301001;0;0;;0,0;21;Huelva;21043;Jabugo
2104301002;4;25;6,3;0,6;21;Huelva;21043;Jabugo
2104401001;0;0;;0,0;21;Huelva;21044;Lepe
2104401002;0;0;;0,0;21;Huelva;21044;Lepe
2104401003;0;0;;0,0;21;Huelva;21044;Lepe
2104401004;0;0;;0,0;21;Huelva;21044;Lepe
2104401005;0;0;;0,0;21;Huelva;21044;Lepe
2104401006;0;0;;0,0;21;Huelva;21044;Lepe
2104401007;0;0;;0,0;21;Huelva;21044;Lepe
2104402001;0;0;;0,0;21;Huelva;21044;Lepe
2104402002;0;0;;0,0;21;Huelva;21044;Lepe
2104402003;0;0;;0,0;21;Huelva;21044;Lepe
2104402004;0;0;;0,0;21;Huelva;21044;Lepe
2104403001;0;0;;0,0;21;Huelva;21044;Lepe
2104403002;5;28;5,6;0,5;21;Huelva;21044;Lepe
2104403003;13;73;5,6;1,6;21;Huelva;21044;Lepe
2104403004;136;770;5,7;1,6;21;Huelva;21044;Lepe
2104501001;3;22;7,3;1,1;21;Huelva;21045;Linares de la Sierra
2104601001;3;21;7,0;0,3;21;Huelva;21046;Lucena del Puerto
2104701001;0;0;;0,0;21;Huelva;21047;Manzanilla
2104702001;0;0;;0,0;21;Huelva;21047;Manzanilla
2104801001;2;15;7,5;0,6;21;Huelva;21048;Marines, Los
2104901001;0;0;;0,0;21;Huelva;21049;Minas de Riotinto
2104901002;0;0;;0,0;21;Huelva;21049;Minas de Riotinto
2104901003;1;14;14,0;0,2;21;Huelva;21049;Minas de Riotinto
2104902001;0;0;;0,0;21;Huelva;21049;Minas de Riotinto
2105001001;0;0;;0,0;21;Huelva;21050;Moguer
2105001002;0;0;;0,0;21;Huelva;21050;Moguer
2105001003;0;0;;0,0;21;Huelva;21050;Moguer
2105002001;0;0;;0,0;21;Huelva;21050;Moguer
2105002002;0;0;;0,0;21;Huelva;21050;Moguer
2105002003;0;0;;0,0;21;Huelva;21050;Moguer
2105003001;0;0;;0,0;21;Huelva;21050;Moguer
2105003002;0;0;;0,0;21;Huelva;21050;Moguer
2105003003;15;82;5,5;2,3;21;Huelva;21050;Moguer
2105003004;4;30;7,5;0,4;21;Huelva;21050;Moguer
2105101001;0;0;;0,0;21;Huelva;21051;Nava, La
2105201001;0;0;;0,0;21;Huelva;21052;Nerva
2105201002;0;0;;0,0;21;Huelva;21052;Nerva
2105202001;0;0;;0,0;21;Huelva;21052;Nerva
2105202002;0;0;;0,0;21;Huelva;21052;Nerva
2105203001;0;0;;0,0;21;Huelva;21052;Nerva
2105203002;0;0;;0,0;21;Huelva;21052;Nerva
2105301001;1;4;4,0;0,2;21;Huelva;21053;Niebla
2105302001;0;0;;0,0;21;Huelva;21053;Niebla
2105303001;0;0;;0,0;21;Huelva;21053;Niebla
2105401001;0;0;;0,0;21;Huelva;21054;Palma del Condado, La
2105401002;1;4;4,0;0,1;21;Huelva;21054;Palma del Condado, La
2105401003;0;0;;0,0;21;Huelva;21054;Palma del Condado, La
2105401004;0;0;;0,0;21;Huelva;21054;Palma del Condado, La
2105401005;0;0;;0,0;21;Huelva;21054;Palma del Condado, La
2105501001;1;5;5,0;0,1;21;Huelva;21055;Palos de la Frontera
2105501002;0;0;;0,0;21;Huelva;21055;Palos de la Frontera
2105501003;0;0;;0,0;21;Huelva;21055;Palos de la Frontera
2105501004;22;141;6,4;1,9;21;Huelva;21055;Palos de la Frontera
2105501005;3;16;5,3;0,4;21;Huelva;21055;Palos de la Frontera
2105601001;0;0;;0,0;21;Huelva;21056;Paterna del Campo
2105601002;0;0;;0,0;21;Huelva;21056;Paterna del Campo
2105602001;0;0;;0,0;21;Huelva;21056;Paterna del Campo
2105701001;0;0;;0,0;21;Huelva;21057;Paymogo
2105801001;0;0;;0,0;21;Huelva;21058;Puebla de Guzmán
2105802001;0;0;;0,0;21;Huelva;21058;Puebla de Guzmán
2105901001;4;24;6,0;2,7;21;Huelva;21059;Puerto Moral
2106001001;35;223;6,4;0,9;21;Huelva;21060;Punta Umbría
2106001002;7;29;4,1;0,5;21;Huelva;21060;Punta Umbría
2106001003;11;71;6,5;0,9;21;Huelva;21060;Punta Umbría
2106001004;0;0;;0,0;21;Huelva;21060;Punta Umbría
2106001005;6;42;7,0;0,3;21;Huelva;21060;Punta Umbría
2106001006;2;10;5,0;0,3;21;Huelva;21060;Punta Umbría
2106001007;18;126;7,0;0,5;21;Huelva;21060;Punta Umbría
2106001008;3;14;4,7;0,4;21;Huelva;21060;Punta Umbría
2106001009;33;159;4,8;1,2;21;Huelva;21060;Punta Umbría
2106101001;0;0;;0,0;21;Huelva;21061;Rociana del Condado
2106101002;0;0;;0,0;21;Huelva;21061;Rociana del Condado
2106102001;0;0;;0,0;21;Huelva;21061;Rociana del Condado
2106102002;0;0;;0,0;21;Huelva;21061;Rociana del Condado
2106201001;2;16;8,0;0,2;21;Huelva;21062;Rosal de la Frontera
2106301001;0;0;;0,0;21;Huelva;21063;San Bartolomé de la Torre
2106301002;1;6;6,0;0,1;21;Huelva;21063;San Bartolomé de la Torre
2106401001;1;5;5,0;0,1;21;Huelva;21064;San Juan del Puerto
2106401002;0;0;;0,0;21;Huelva;21064;San Juan del Puerto
2106402001;0;0;;0,0;21;Huelva;21064;San Juan del Puerto
2106402002;0;0;;0,0;21;Huelva;21064;San Juan del Puerto
2106402003;0;0;;0,0;21;Huelva;21064;San Juan del Puerto
2106501001;4;24;6,0;1,2;21;Huelva;21065;Sanlúcar de Guadiana
2106601001;0;0;;0,0;21;Huelva;21066;San Silvestre de Guzmán
2106701001;2;8;4,0;0,6;21;Huelva;21067;Santa Ana la Real
2106801001;0;0;;0,0;21;Huelva;21068;Santa Bárbara de Casa
2106901001;0;0;;0,0;21;Huelva;21069;Santa Olalla del Cala
2106901002;0;0;;0,0;21;Huelva;21069;Santa Olalla del Cala
2107001001;0;0;;0,0;21;Huelva;21070;Trigueros
2107001002;0;0;;0,0;21;Huelva;21070;Trigueros
2107001003;0;0;;0,0;21;Huelva;21070;Trigueros
2107002001;0;0;;0,0;21;Huelva;21070;Trigueros
2107002002;0;0;;0,0;21;Huelva;21070;Trigueros
2107101001;1;6;6,0;0,4;21;Huelva;21071;Valdelarco
2107201001;0;0;;0,0;21;Huelva;21072;Valverde del Camino
2107201002;0;0;;0,0;21;Huelva;21072;Valverde del Camino
2107201003;0;0;;0,0;21;Huelva;21072;Valverde del Camino
2107201004;0;0;;0,0;21;Huelva;21072;Valverde del Camino
2107202001;0;0;;0,0;21;Huelva;21072;Valverde del Camino
2107202002;2;20;10,0;0,2;21;Huelva;21072;Valverde del Camino
2107203001;0;0;;0,0;21;Huelva;21072;Valverde del Camino
2107203002;1;12;12,0;0,1;21;Huelva;21072;Valverde del Camino
2107203003;0;0;;0,0;21;Huelva;21072;Valverde del Camino
2107203004;0;0;;0,0;21;Huelva;21072;Valverde del Camino
2107301001;2;11;5,5;0,1;21;Huelva;21073;Villablanca
2107401001;0;0;;0,0;21;Huelva;21074;Villalba del Alcor
2107401002;4;39;9,8;1,0;21;Huelva;21074;Villalba del Alcor
2107401003;1;6;6,0;0,1;21;Huelva;21074;Villalba del Alcor
2107501001;0;0;;0,0;21;Huelva;21075;Villanueva de las Cruces
2107601001;4;16;4,0;0,5;21;Huelva;21076;Villanueva de los Castillejos
2107602001;1;6;6,0;0,1;21;Huelva;21076;Villanueva de los Castillejos
2107701001;0;0;;0,0;21;Huelva;21077;Villarrasa
2107702001;0;0;;0,0;21;Huelva;21077;Villarrasa
2107801001;0;0;;0,0;21;Huelva;21078;Zalamea la Real
2107801002;0;0;;0,0;21;Huelva;21078;Zalamea la Real
2107802001;1;4;4,0;0,2;21;Huelva;21078;Zalamea la Real
2107802002;0;0;;0,0;21;Huelva;21078;Zalamea la Real
2107901001;3;21;7,0;0,4;21;Huelva;21079;Zufre
2200101001;3;21;7,0;1,3;22;Huesca;22001;Abiego
2200201001;0;0;;0,0;22;Huesca;22002;Abizanda
2200301001;29;134;4,6;24,0;22;Huesca;22003;Adahuesca
2200401001;3;38;12,7;1,2;22;Huesca;22004;Agüero
2200601001;26;131;5,0;1,9;22;Huesca;22006;Aisa
2200701001;0;0;;0,0;22;Huesca;22007;Albalate de Cinca
2200801001;0;0;;0,0;22;Huesca;22008;Albalatillo
2200901001;3;15;5,0;0,5;22;Huesca;22009;Albelda
2201101001;0;0;;0,0;22;Huesca;22011;Albero Alto
2201201001;0;0;;0,0;22;Huesca;22012;Albero Bajo
2201301001;0;0;;0,0;22;Huesca;22013;Alberuela de Tubo
2201401001;0;0;;0,0;22;Huesca;22014;Alcalá de Gurrea
2201501001;0;0;;0,0;22;Huesca;22015;Alcalá del Obispo
2201601001;1;2;2,0;0,2;22;Huesca;22016;Alcampell
2201701001;1;4;4,0;0,2;22;Huesca;22017;Alcolea de Cinca
2201801001;0;0;;0,0;22;Huesca;22018;Alcubierre
2201901001;0;0;;0,0;22;Huesca;22019;Alerre
2202001001;0;0;;0,0;22;Huesca;22020;Alfántega
2202101001;0;0;;0,0;22;Huesca;22021;Almudévar
2202101002;0;0;;0,0;22;Huesca;22021;Almudévar
2202201001;0;0;;0,0;22;Huesca;22022;Almunia de San Juan
2202301001;0;0;;0,0;22;Huesca;22023;Almuniente
2202401001;34;201;5,9;14,4;22;Huesca;22024;Alquézar
2202501001;0;0;;0,0;22;Huesca;22025;Altorricón
2202701001;3;9;3,0;0,9;22;Huesca;22027;Angüés
2202801001;6;39;6,5;1,1;22;Huesca;22028;Ansó
2202901001;0;0;;0,0;22;Huesca;22029;Antillón
2203201001;2;5;2,5;1,2;22;Huesca;22032;Aragüés del Puerto
2203501001;18;95;5,3;5,4;22;Huesca;22035;Arén
2203601001;0;0;;0,0;22;Huesca;22036;Argavieso
2203701001;7;51;7,3;4,0;22;Huesca;22037;Arguis
2203901001;7;40;5,7;0,8;22;Huesca;22039;Ayerbe
2204001001;1;12;12,0;0,5;22;Huesca;22040;Azanuy-Alins
2204101001;0;0;;0,0;22;Huesca;22041;Azara
2204201001;0;0;;0,0;22;Huesca;22042;Azlor
2204301001;0;0;;0,0;22;Huesca;22043;Baélls
2204401001;1;6;6,0;0,4;22;Huesca;22044;Bailo
2204501001;0;0;;0,0;22;Huesca;22045;Baldellou
2204601001;0;0;;0,0;22;Huesca;22046;Ballobar
2204701001;0;0;;0,0;22;Huesca;22047;Banastás
2204801002;2;11;5,5;0,2;22;Huesca;22048;Barbastro
2204801003;1;5;5,0;0,2;22;Huesca;22048;Barbastro
2204801004;0;0;;0,0;22;Huesca;22048;Barbastro
2204801005;0;0;;0,0;22;Huesca;22048;Barbastro
2204801006;0;0;;0,0;22;Huesca;22048;Barbastro
2204801007;5;19;3,8;0,4;22;Huesca;22048;Barbastro
2204801008;6;34;5,7;1,3;22;Huesca;22048;Barbastro
2204801009;0;0;;0,0;22;Huesca;22048;Barbastro
2204801010;4;16;4,0;0,3;22;Huesca;22048;Barbastro
2204801011;0;0;;0,0;22;Huesca;22048;Barbastro
2204801012;2;20;10,0;0,4;22;Huesca;22048;Barbastro
2204901001;0;0;;0,0;22;Huesca;22049;Barbués
2205001001;0;0;;0,0;22;Huesca;22050;Barbuñales
2205101001;2;12;6,0;3,1;22;Huesca;22051;Bárcabo
2205201001;0;0;;0,0;22;Huesca;22052;Belver de Cinca
2205301001;2;15;7,5;0,2;22;Huesca;22053;Benabarre
2205401001;210;1121;5,3;6,3;22;Huesca;22054;Benasque
2205501001;1;6;6,0;0,3;22;Huesca;22055;Berbegal
2205701001;11;69;6,3;1,6;22;Huesca;22057;Bielsa
2205801001;12;74;6,2;5,1;22;Huesca;22058;Bierge
2205901001;95;651;6,9;3,1;22;Huesca;22059;Biescas
2206001001;0;0;;0,0;22;Huesca;22060;Binaced
2206101001;4;11;2,8;0,3;22;Huesca;22061;Binéfar
2206101002;17;59;3,5;1,5;22;Huesca;22061;Binéfar
2206101003;8;33;4,1;0,7;22;Huesca;22061;Binéfar
2206101004;9;26;2,9;0,8;22;Huesca;22061;Binéfar
2206201001;8;38;4,8;6,6;22;Huesca;22062;Bisaurri
2206301001;5;37;7,4;3,2;22;Huesca;22063;Biscarrués
2206401001;0;0;;0,0;22;Huesca;22064;Blecua y Torres
2206601001;16;86;5,4;1,6;22;Huesca;22066;Boltaña
2206701001;7;31;4,4;8,0;22;Huesca;22067;Bonansa
2206801001;2;13;6,5;2,2;22;Huesca;22068;Borau
2206901001;21;109;5,2;2,8;22;Huesca;22069;Broto
2207201001;4;13;3,3;1,9;22;Huesca;22072;Caldearenas
2207401001;6;31;5,2;0,9;22;Huesca;22074;Campo
2207501001;1;4;4,0;0,4;22;Huesca;22075;Camporrélls
2207601001;2;10;5,0;0,5;22;Huesca;22076;Canal de Berdún
2207701001;0;0;;0,0;22;Huesca;22077;Candasnos
2207801001;31;166;5,4;2,3;22;Huesca;22078;Canfranc
2207901001;0;0;;0,0;22;Huesca;22079;Capdesaso
2208001001;1;7;7,0;0,4;22;Huesca;22080;Capella
2208101001;11;60;5,5;3,3;22;Huesca;22081;Casbas de Huesca
2208201001;0;0;;0,0;22;Huesca;22082;Castejón del Puente
2208301001;1;11;11,0;0,3;22;Huesca;22083;Castejón de Monegros
2208401001;25;142;5,7;3,1;22;Huesca;22084;Castejón de Sos
2208501001;0;0;;0,0;22;Huesca;22085;Castelflorite
2208601001;17;110;6,5;2,8;22;Huesca;22086;Castiello de Jaca
2208701001;1;8;8,0;1,8;22;Huesca;22087;Castigaleu
2208801001;0;0;;0,0;22;Huesca;22088;Castillazuelo
2208901001;1;8;8,0;0,3;22;Huesca;22089;Castillonroy
2209001001;8;46;5,8;5,8;22;Huesca;22090;Colungo
2209401001;0;0;;0,0;22;Huesca;22094;Chalamera
2209501001;3;15;5,0;3,4;22;Huesca;22095;Chía
2209601001;0;0;;0,0;22;Huesca;22096;Chimillas
2209901001;0;0;;0,0;22;Huesca;22099;Esplús
2210201001;0;0;;0,0;22;Huesca;22102;Estada
2210301001;2;11;5,5;0,4;22;Huesca;22103;Estadilla
2210501001;0;0;;0,0;22;Huesca;22105;Estopiñán del Castillo
2210601001;1;6;6,0;1,3;22;Huesca;22106;Fago
2210701001;4;22;5,5;2,9;22;Huesca;22107;Fanlo
2210901001;27;163;6,0;6,9;22;Huesca;22109;Fiscal
2211001001;1;8;8,0;0,1;22;Huesca;22110;Fonz
2211101001;3;14;4,7;1,8;22;Huesca;22111;Foradada del Toscar
2211201001;0;0;;0,0;22;Huesca;22112;Fraga
2211201002;0;0;;0,0;22;Huesca;22112;Fraga
2211201003;0;0;;0,0;22;Huesca;22112;Fraga
2211201004;0;0;;0,0;22;Huesca;22112;Fraga
2211201005;0;0;;0,0;22;Huesca;22112;Fraga
2211201006;0;0;;0,0;22;Huesca;22112;Fraga
2211201007;3;17;5,7;1,3;22;Huesca;22112;Fraga
2211201008;0;0;;0,0;22;Huesca;22112;Fraga
2211201009;0;0;;0,0;22;Huesca;22112;Fraga
2211201010;0;0;;0,0;22;Huesca;22112;Fraga
2211301001;17;87;5,1;3,6;22;Huesca;22113;Fueva, La
2211401001;3;16;5,3;3,9;22;Huesca;22114;Gistaín
2211501001;4;28;7,0;0,7;22;Huesca;22115;Grado, El
2211601001;0;0;;0,0;22;Huesca;22116;Grañén
2211601002;0;0;;0,0;22;Huesca;22116;Grañén
2211701001;3;9;3,0;0,3;22;Huesca;22117;Graus
2211701002;20;96;4,8;1,7;22;Huesca;22117;Graus
2211701003;18;88;4,9;3,6;22;Huesca;22117;Graus
2211901001;0;0;;0,0;22;Huesca;22119;Gurrea de Gállego
2211901002;0;0;;0,0;22;Huesca;22119;Gurrea de Gállego
2212201001;8;62;7,8;6,7;22;Huesca;22122;Hoz de Jaca
2212401001;0;0;;0,0;22;Huesca;22124;Huerto
2212501001;6;25;4,2;0,6;22;Huesca;22125;Huesca
2212501002;4;15;3,8;0,4;22;Huesca;22125;Huesca
2212501003;4;15;3,8;0,5;22;Huesca;22125;Huesca
2212502001;0;0;;0,0;22;Huesca;22125;Huesca
2212502002;1;6;6,0;0,1;22;Huesca;22125;Huesca
2212502003;0;0;;0,0;22;Huesca;22125;Huesca
2212502004;1;2;2,0;0,1;22;Huesca;22125;Huesca
2212502005;1;4;4,0;0,1;22;Huesca;22125;Huesca
2212503001;1;2;2,0;0,1;22;Huesca;22125;Huesca
2212503002;4;14;3,5;0,5;22;Huesca;22125;Huesca
2212503003;2;11;5,5;0,2;22;Huesca;22125;Huesca
2212503004;1;8;8,0;0,1;22;Huesca;22125;Huesca
2212503005;1;2;2,0;0,1;22;Huesca;22125;Huesca
2212503006;0;0;;0,0;22;Huesca;22125;Huesca
2212503007;0;0;;0,0;22;Huesca;22125;Huesca
