,name,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,type,coddistsec,subtypes
2002,VivaGym Argenter // Gimnàs a València,4.3,208,39.484944399999996,-0.37283979999999994,gimnasios,0518,gym
2003,Power Fitness,4.7,37,39.4697436,-0.3667945,gimnasios,0238,gym
2004,Gym,5.0,1,39.462297,-0.3758184,gimnasios,0215,gym
2005,Gimnasio AltaFit Valencia Uruguay,4.3,177,39.45923519999999,-0.38612909999999995,gimnasios,0901,gym
2007,Gimnasio AltaFit Valencia Parque Central,4.3,129,39.45762939999999,-0.3758225000000001,gimnasios,0232,gym
2008,gym bushis,4.6,16,39.44558809999999,-0.3913159,gimnasios,0937,gym
2009,Gimnasio Shi Ner Kan,4.8,43,39.453336,-0.376705,gimnasios,1023,gym
2010,Kyodai Centro de Entrenamiento,5.0,42,39.4523087,-0.3869686,gimnasios,0927,gym
2011,Gimnasio,4.8,33,39.46241759999999,-0.3443948,gimnasios,1230,gym
2012,Be Balance Training club,4.9,22,39.4723096,-0.3714843,gimnasios,0107,gym
2013,The Time of Fitness,4.9,81,39.4713871,-0.3802427,gimnasios,0123,gym
2014,Studio Navarrete,4.6,81,39.48158,-0.3968317000000001,gimnasios,0403,gym
2017,Club Fit Kid Navarrete,5.0,2,39.4816895,-0.396117,gimnasios,0404,gym
2020,Fit Jeff,5.0,5,39.484525,-0.399882,gimnasios,0417,gym
2021,Activa Club,4.0,102,39.49110410000001,-0.3990547,gimnasios,1619,gym
2022,Fitness Fabra Gym Valencia,4.6,175,39.49123779999999,-0.3874172,gimnasios,1608,gym
2024,Gimnasio de VALIENTES,0.0,0,39.48111979999999,-0.4025037,gimnasios,0419,gym
2025,Basic-Fit Valencia Mestre Rodrigo,4.9,334,39.4816276,-0.4001582,gimnasios,0403,gym
2026,Be Balance Training Club,4.0,4,39.467382,-0.3732515,gimnasios,0233,gym
2028,Fitness Nutrition,5.0,6,39.4633119,-0.37627109999999997,gimnasios,0216,gym
2029,Gym Boutique Alameda,5.0,47,39.4758445,-0.3653925,gimnasios,0601,gym
2030,Gimnasio Linea Sport,4.7,60,39.4613234,-0.3615531,gimnasios,1045,gym
2031,play gym,5.0,71,39.4695386,-0.3456734,gimnasios,1310,gym
2032,Artola 10,4.0,8,39.4756394,-0.3486897,gimnasios,1324,gym
2033,Curves Valencia Cánovas / Gimnasio Femenino,4.8,65,39.466457399999996,-0.36430300000000004,gimnasios,0245,gym
2034,M1 SELECTION SPAIN,5.0,19,39.448846200000006,-0.37856890000000004,gimnasios,1048,gym
2035,Parc de calistenia,3.9,38,39.4458274,-0.3787259000000001,gimnasios,1039,gym
2036,VivaGym Valencia,4.1,262,39.4684631,-0.35549169999999997,gimnasios,1218,gym
2039,"Atalanta Sport Club, Joaquín Costa | Gimnasio en Valencia",4.5,142,39.4667045,-0.3674881,gimnasios,0247,gym
2040,Synergym Valencia Gran Vía,4.6,167,39.464260700000004,-0.36718249999999997,gimnasios,0251,gym
2041,VivaGym Cánovas | Gimnasio en Valencia,4.4,81,39.466573600000004,-0.3644138,gimnasios,0245,gym
2042,Gimnasio AltaFit Valencia Ruzafa,4.3,176,39.4627331,-0.3684396,gimnasios,0209,gym
2043,Valenfit tTu gimnasio al aire libre,0.0,0,39.460446000000005,-0.3555713,gimnasios,1237,gym
2044,KEASYFIT Las Artes,4.5,110,39.456573399999996,-0.35734130000000003,gimnasios,1053,gym
2045,Impulso Micro Gym,4.7,10,39.4620377,-0.36094190000000004,gimnasios,1001,gym
2046,Studio24 Fitness Coworking,4.8,22,39.4580674,-0.36569619999999997,gimnasios,1004,physiotherapist
2047,Healthy Studio Alameda,5.0,28,39.478566799999996,-0.3661769,gimnasios,0606,gym
2048,Campus Gym,4.8,16,39.4830839,-0.36210549999999997,gimnasios,0616,gym
2049,SUMA Fitness Club PISCINA VALENCIA | Gimnasio y piscina en Valencia,4.2,199,39.4728583,-0.3626993,gimnasios,0607,gym
2050,Nexo CrossFit,4.7,89,39.483864399999995,-0.3815755,gimnasios,0507,gym
2051,Gimnasio Olimpic,4.6,25,39.4777923,-0.35668340000000004,gimnasios,0624,gym
2052,Deportivo Okinawa SL,4.6,112,39.4847831,-0.38530570000000003,gimnasios,0410,gym
2054,Synergym Valencia Constitución,4.4,227,39.48952,-0.37596999999999997,gimnasios,0531,gym
2056,L'Orange Bleue València,4.7,90,39.4865622,-0.3720603,gimnasios,0519,gym
2057,SQUAD Fitness,4.9,45,39.476799,-0.3480300000000001,gimnasios,1324,gym
2058,Brooklyn Fitboxing,4.7,90,39.4612316,-0.34959009999999996,gimnasios,1241,gym
2059,CrossFit Gorgos,5.0,39,39.476501,-0.3528715000000001,gimnasios,1326,gym
2060,Synergym Valencia Puerto,4.5,223,39.4619967,-0.3402163,gimnasios,1233,gym
2061,KEASYFIT Mestalla,4.1,116,39.4711421,-0.35712459999999996,gimnasios,0615,gym
2062,Curves Valencia - Aragón,4.9,67,39.471568299999994,-0.35571490000000006,gimnasios,0615,gym
2063,Brooklyn Fitboxing,4.8,122,39.479375,-0.3565403,gimnasios,1421,gym
2064,Valenfit,5.0,64,39.46043359999999,-0.3556047,gimnasios,1237,gym
2065,Sweet Gym,5.0,6,39.46262979999999,-0.3439989,gimnasios,1230,gym
2066,TSUBOXTEAM (Club Boxeo san Cristóbal),4.4,64,39.46265379999999,-0.33578359999999996,gimnasios,1105,gym
2067,Enjoy! Samaranch,3.7,824,39.4574328,-0.34184190000000003,gimnasios,1242,gym
2068,Polideportivo Castellar,3.0,5,39.4237633,-0.365792,gimnasios,1905,gym
2069,Gimnasio,0.0,0,39.483193,-0.36143070000000005,gimnasios,1402,gym
2071,JULIO PORTET,5.0,2,39.4867171,-0.3683181,gimnasios,1423,gym
2073,Boxeo Sparta,5.0,11,39.48675160000001,-0.36859559999999997,gimnasios,1423,gym
2074,Gimnasio AltaFit Arena Valencia,4.4,134,39.494463399999994,-0.36175809999999997,gimnasios,1533,gym
2075,3D Valencia Centro Deportivo,5.0,19,39.4869613,-0.36853959999999997,gimnasios,1423,gym
2076,Full CrossFit Valencia - Benimaclet,4.7,84,39.485639,-0.3612328,gimnasios,1410,gym
2079,Box Xtreme Functional,5.0,38,39.4943152,-0.3884165,gimnasios,1629,gym
2080,Ws studio,4.7,3,39.49545639999999,-0.39791479999999996,gimnasios,1605,gym
2090,Street Workout,4.4,124,39.4826302,-0.3313517,gimnasios,1133,gym
2130,Devesa Gym,5.0,2,39.321901800000006,-0.31202209999999997,gimnasios,1909,gym
2174,Barras Públicas (fondos),0.0,0,39.4925805,-0.4072435,gimnasios,0418,gym
2182,Parque Rio,4.7,222,39.475257299999996,-0.3972033,parques,0703,park
2183,Cabecera Park,4.6,7882,39.4749298,-0.40794050000000004,parques,0419,park
2184,El Parque,4.0,4,39.4576277,-0.4004489,parques,0830,park
2185,Miquel Adlert Noguerol Park,3.7,22,39.467765,-0.4119808,parques,0742,park
2186,Parque,3.8,4,39.4580093,-0.3923949,parques,0842,park
2187,para perros Park,3.9,22,39.4722575,-0.4003625,parques,0716,park
2188,Parc,0.0,0,39.456016999999996,-0.39517959999999996,parques,0832,park
2189,Barras Freezer Park,4.0,69,39.465383700000004,-0.4017277,parques,0732,park
2190,Parc Central,4.5,5697,39.4572581,-0.37904740000000003,parques,0232,park
2191,Parc de l'Oest,4.3,2623,39.4666334,-0.3953217,parques,0725,tourist_attraction
2192,parquet,3.4,8,39.461512400000004,-0.398992,parques,0823,park
2193,Parc professor Antoni Llombart,4.4,42,39.4825628,-0.3893169,parques,0401,park
2194,Parque,4.0,1,39.455535499999996,-0.3822282,parques,0910,park
2195,Jardí del Túria - Tram I,5.0,2,39.4739695,-0.405032,parques,0419,park
2196,Parque para perros,3.8,87,39.461536200000005,-0.4039678,parques,0838,park
2197,Imago Park,4.2,133,39.4623454,-0.40211740000000007,parques,0837,park
2199,Parque,3.5,6,39.44639779999999,-0.38909570000000004,parques,0931,park
2202,Parc Nou Sant Isidre,4.0,90,39.4526825,-0.401966,parques,0835,park
2203,Parc de la Vida Sant Isidre,4.2,13,39.4527217,-0.39951859999999995,parques,0939,park
2204,infantil Park,0.0,0,39.4461604,-0.3883228,parques,0931,park
2205,Enrique Granados Park,4.1,1029,39.461814700000005,-0.3951179,parques,0812,park
2206,Ambulatorio Park,3.2,33,39.4590326,-0.3895999,parques,0818,park
2207,Parc Vell Sant Isidre,3.9,36,39.45300140000001,-0.4045571,parques,0821,park
2208,Julio Verne Park,4.1,21,39.4503589,-0.39167929999999995,parques,0920,park
2209,Parc del Cementeri General,4.3,6,39.4504211,-0.40155820000000003,parques,0939,park
2210,Nicolás Maria Garelli Park,3.3,15,39.4552821,-0.39862190000000003,parques,0827,park
2211,infantil Park,3.9,9,39.4462386,-0.3817410000000001,parques,1029,park
2212,Ronda Bulevar 1 Park,3.0,1,39.4453653,-0.3782548,parques,1039,park
2213,parque de la rambleta,4.4,1289,39.4450763,-0.3940105,parques,0939,park
2214,"""Tebó"" calistenia Park",3.0,3,39.4506064,-0.37754,parques,1051,park
2215,Fuentes Boulevard (par),5.0,1,39.4467111,-0.3862461,parques,0940,park
2216,"blanco, monteolivete Park",2.7,3,39.4560805,-0.3736584,parques,1016,park
2217,Estatuas de perros del Boulevard,0.0,0,39.448091999999995,-0.391341,parques,0918,park
2218,Estatua del Boulevard de Valencia (par),3.0,1,39.4469249,-0.38618850000000005,parques,0940,park
2219,Parc Hort de Senabre / Plaça de “Santi”,4.1,310,39.4523792,-0.3880996,parques,0926,park
2220,Rocòdrom Parque Central,4.5,45,39.456950799999994,-0.3782998,parques,0232,park
2222,infantil público calle linterna Park,4.6,16,39.472361,-0.37858359999999996,parques,0126,park
2223,Parc per a adults,5.0,1,39.479191500000006,-0.3882276,parques,0401,park
2224,Ávila Park,5.0,11,39.479303,-0.3994634,parques,0419,park
2225,Para Perros Park,4.0,3,39.4710364,-0.3823948,parques,0122,park
2226,Parc de la Mare de Déu,4.9,8,39.476535600000005,-0.3758167,parques,0102,park
2227,parque,3.0,1,39.457673299999996,-0.4006298,parques,0830,park
2228,hermoso Park,0.0,0,39.483684100000005,-0.3953888,parques,0422,park
2229,Parque,3.9,54,39.4880473,-0.38698879999999997,parques,0504,park
2230,Jardins del Real,4.6,12606,39.4805626,-0.3677179,parques,0526,tourist_attraction
2231,Parc caní del riu Túria,4.4,26,39.4813285,-0.3836206,parques,0407,park
2232,Parc de Marxalenes,4.2,2353,39.4867838,-0.3827811,parques,0509,park
2233,Parc Jardí de Polifil,4.4,152,39.491359499999994,-0.40405399999999997,parques,0418,park
2234,Parque Joaquín Muñoz Peirats,3.7,17,39.4870343,-0.3944738,parques,1628,park
2236,Perros Park,3.4,47,39.4863706,-0.3942381,parques,1627,park
2237,Avda Ecuador Park,4.0,2,39.4935471,-0.3913172,parques,1618,park
2238,Parc Municipal de Benicalap,4.4,4349,39.4975941,-0.39656379999999997,parques,1621,park
2239,Parc Infantil,3.7,9,39.482690399999996,-0.3885052,parques,0401,park
2240,Anillas Park,4.1,59,39.4958514,-0.3819385,parques,1617,park
2242,Inici de la ruta del parc fluvial del Túria,4.7,97,39.4814592,-0.4102989,parques,0418,park
2243,Estacioneta de Jesús Park,3.7,75,39.4598381,-0.386329,parques,0901,park
2244,Parc de Blancaneus,3.1,628,39.4553451,-0.3712311,parques,1019,tourist_attraction
2245,Entrada Peris i Valero del Parc Central de València,0.0,0,39.4558131,-0.3790065,parques,0232,park
2246,VALENCIA PARQUE CENTRAL,0.0,0,39.4625251,-0.3818982,parques,0336,park
2247,Tranquilo Park,1.0,1,39.4533838,-0.3597161,parques,1052,park
2248,Parc infantil,3.0,1,39.4453114,-0.3742791,parques,1039,park
2249,Madera Park,3.9,8,39.4499596,-0.3734715,parques,1027,park
2250,Parc urbà de Malilla,4.3,856,39.448240399999996,-0.3749591,parques,1051,park
2251,Parque de Mortadelo y Filemón,2.9,301,39.4517021,-0.36889429999999995,parques,1032,park
2252,Parque,4.1,28,39.463762599999995,-0.34837840000000003,parques,1240,park
2253,calistenia street workout Park,4.0,3,39.4453515,-0.3744018,parques,1039,park
2254,Parc Urbà de Malilla,4.4,61,39.4488845,-0.37469050000000004,parques,1051,park
2255,ibiza Park,3.7,20,39.4605451,-0.33946170000000003,parques,1101,park
2257,perruno Park,0.0,0,39.459697,-0.35777259999999994,parques,1040,park
2258,Carles Free Run Park,3.2,22,39.4575384,-0.366026,parques,1004,park
2259,Rojo Park,4.3,28,39.4665686,-0.3591585,parques,0612,park
2260,Luís Bolinches Park,3.0,1,39.4579844,-0.348826,parques,1241,park
2261,Parken,0.0,0,39.467529,-0.3723384,parques,0233,park
2262,Infantil Park,3.5,2,39.469823299999995,-0.34280370000000004,parques,1330,park
2263,Alfonso El Magnanimo Park,4.0,11,39.4722133,-0.3708566,parques,0107,park
2264,Jardí del Túria,4.6,30645,39.476128,-0.37023670000000003,parques,0108,tourist_attraction
2265,Parc per a gossos,4.6,7,39.475961,-0.36876149999999996,parques,0109,park
2266,Picnic,0.0,0,39.475520200000005,-0.3670006000000001,parques,0601,park
2267,viejo Park,4.0,2,39.4881999,-0.36267990000000006,parques,1411,park
2268,Plaça Tierno Galván Park,3.8,37,39.489070500000004,-0.3711472000000001,parques,0542,park
2269,Parreta Park,0.0,0,39.4874855,-0.3885079,parques,0412,park
2270,juegos infantiles accesibles e inclusivos. Park,4.0,1,39.487944299999995,-0.38265770000000005,parques,0536,park
2271,Parque Orriols,4.4,308,39.4933049,-0.3651704,parques,1533,park
2272,Parking Vlc,3.0,14,39.4890013,-0.3712006,parques,0542,park
2273,Parco giochi,4.0,8,39.4609031,-0.3468934,parques,1229,park
2274,Fuencaliente Park,4.0,6,39.4624727,-0.3496051,parques,1225,park
2275,Parc d'Albalat dels Tarongers,4.4,90,39.478699299999995,-0.3502066,parques,1325,park
2276,área de recreación / parque pequeño.,0.0,0,39.473698,-0.346881,parques,1311,park
2277,Jardí d’Aiora,4.5,2349,39.467650899999995,-0.3441111,parques,1210,tourist_attraction
2278,Parc,5.0,2,39.4452311,-0.3333342,parques,1144,park
2279,Cyro I Park,4.2,10,39.4532088,-0.3390342,parques,1054,park
2280,Parc del Museu de les Ciències - Tram XV del Jardí del Túria,4.7,249,39.45699949999999,-0.35185140000000004,parques,1040,park
2281,Parc de les Moreres,4.0,108,39.4518219,-0.3361923,parques,1054,park
2282,Park Infantil,3.0,5,39.4578589,-0.34890809999999994,parques,1241,park
2285,Parc de Cactus,4.3,23,39.4862914,-0.3666143,parques,1423,park
2287,Parc Caní,5.0,1,39.4851336,-0.37426329999999997,parques,0515,park
2288,Plaza bispo Laguarda,3.3,4,39.4943437,-0.3788134,parques,1521,park
2289,Camino de Moncada Park,4.3,3,39.4949186,-0.3805119,parques,1617,park
2290,Público Park,4.7,3,39.4979317,-0.401059,parques,1804,park
2291,Parc del Palau de Congressos,3.8,11,39.4968787,-0.40338709999999994,parques,1804,park
2295,Lineal Park,4.3,68,39.50184670000001,-0.41720959999999996,parques,1805,park
2298,Parc Doctor Lluch,3.6,576,39.4724535,-0.327226,parques,1119,park
2299,Nuevo Parque del Beteró,3.6,57,39.4732976,-0.3365519,parques,1141,park
2300,Caballería Park,5.0,1,39.4749535,-0.3308897,parques,1131,park
2302,Socialización canina Park. Plaça de músuc Moreno Gans,3.8,12,39.4797492,-0.3323939,parques,1133,park
2303,Plaça d'Amèlia Chiner,3.9,33,39.4761628,-0.33450799999999997,parques,1142,park
2304,Carril Bici Parque de L'Albufera,0.0,0,39.4299294,-0.3385424,parques,1042,park
2305,Parc de Natzaret,3.8,101,39.44378820000001,-0.3323953,parques,1144,park
2306,Parque de Nazaret,4.0,76,39.444126000000004,-0.33297150000000003,parques,1144,park
2307,Anfiteatro,4.1,14,39.4725544,-0.3430331,parques,1314,park
2308,Plaça del Mestre Ripoll,4.0,98,39.472528499999996,-0.3387717,parques,1325,park
2310,Parque de Los Jubilados,3.8,32,39.466326200000005,-0.3282408,parques,1113,park
2311,canino Park,4.1,28,39.4839216,-0.3313738,parques,1133,park
2346,Parc,3.7,37,39.540507500000004,-0.40605690000000005,parques,1706,park
2355,Parc de la Pedrereta,3.9,13,39.5486598,-0.4206123000000001,parques,1706,park
2367,Itinerari botànic,4.7,134,39.3474026,-0.32155429999999996,parques,1908,park
2368,Rotonda Fotoluminiscente,4.4,7,39.339966499999996,-0.3188356,parques,1908,park
2369,Parc Natural de l'Albufera,4.6,763,39.33880429999999,-0.3447564,parques,1909,tourist_attraction
2374,Devesa del Saler,4.7,46,39.341671399999996,-0.3152054,parques,1908,park
2381,Albufera,4.7,147,39.3827912,-0.3332009,parques,1908,park
2383,jubilados Park,5.0,1,39.4347354,-0.39539109999999994,parques,1912,park
2384,Mirador de Virginia,5.0,2,39.3450251,-0.3131402,parques,1908,park
2385,Parque,0.0,0,39.3135049,-0.31802779999999997,parques,1909,establishment
2387,Devesa Gardens Camping & Resort,4.0,1493,39.322831,-0.30991799999999997,parques,1909,campground
2393,La Malladeta,5.0,2,39.3210194,-0.30785619999999997,parques,1908,park
2394,Platja de la Punta,0.0,0,39.311756200000005,-0.29410290000000006,parques,1908,zoo
2399,Val Park,4.6,9,39.43253120000001,-0.3952372,parques,1912,park
2406,Street part / Parque Fitness,5.0,2,39.4513655,-0.4007735,parques,0939,park
2418,Albufera De Valencia,4.7,179,39.3098348,-0.3182552,parques,1909,park
2419,Parque infantil,0.0,0,39.3079323,-0.2974328,parques,1916,establishment
2424,Itinerario Histórico de El Saler,4.3,4,39.381939,-0.32982449999999996,parques,1908,park
2430,Arbre Monumental,5.0,5,39.5000246,-0.4235474,parques,1808,park
2431,Les Coves de Camales,4.2,124,39.5020653,-0.41574269999999997,parques,1805,park
2432,Plaza Luis Cano Park,4.5,2,39.5015585,-0.4187113,parques,1805,park
2433,Infantil Diablures Park,4.3,31,39.5019285,-0.42199480000000006,parques,1803,park
2434,Parc de l'Esperança,4.3,19,39.49966120000001,-0.4198988,parques,1801,park
2435,Parc de Joc Infantil,0.0,0,39.5010281,-0.4221161,parques,1801,park
2438,Parc Lineal,4.1,7,39.4994607,-0.42446359999999994,parques,1808,park
2441,Pistes de Petanca,4.5,2,39.500764200000006,-0.4228698,parques,1808,park
2445,Parc lineal,4.8,8,39.500262400000004,-0.4235161,parques,1808,park
2451,Cafetería Restaurante Las Brasas,4.0,291,39.46273,-0.401852,restaurante,0837,restaurant
2452,Restaurante Hermanos Orero,3.6,440,39.463055600000004,-0.4011111,restaurante,0826,restaurant
2453,Bar - Restaurante Santa Cruz 2,4.1,727,39.4707588,-0.4023133,restaurante,0714,bar
2461,Restaurant La Taperia Valencia,3.9,503,39.4792303,-0.40242659999999997,restaurante,0419,bar
2463,Restaurante Exquisito,3.8,202,39.4566667,-0.4036111,restaurante,0820,restaurant
2464,Restaurante El Cazo Andaluz,3.7,67,39.4786669,-0.3939856,restaurante,0401,restaurant
2465,Restaurante Marisqueria Santa Cruz,4.4,167,39.467971,-0.385063,restaurante,0340,restaurant
2469,Restaurante Albarracín,3.6,355,39.4660933,-0.39128029999999997,restaurante,0802,restaurant
2470,Restaurante los Mejillones,3.9,816,39.460122399999996,-0.3891182,restaurante,0807,bar
2471,Marblau Restaurante,4.1,67,39.4571675,-0.3897565,restaurante,0905,restaurant
2472,La Casa del Tapeo,4.2,1681,39.451628,-0.393411,restaurante,0918,restaurant
2473,Bar Restaurante Veu Veu,4.1,734,39.460991899999996,-0.3903902,restaurante,0807,restaurant
2474,Restaurante Granados,3.5,199,39.4615257,-0.39406890000000006,restaurante,0812,restaurant
2475,La Cooperativa Restaurante,4.0,695,39.4661532,-0.3938453,restaurante,0805,restaurant
2476,Restaurante Napoli,4.1,8,39.4564729,-0.38880359999999997,restaurante,0907,meal_delivery
2477,Restaurante Cerveceria Angel,3.3,7,39.4597537,-0.394353,restaurante,0827,restaurant
2478,Restaurante Nou Manza,4.3,115,39.4619657,-0.3960027,restaurante,0813,restaurant
2479,ENTRE PANAS,4.8,206,39.4503817,-0.3910657,restaurante,0920,restaurant
2480,NIBIRU Valencia,4.8,419,39.4500464,-0.3928264,restaurante,0918,restaurant
2481,Eladio,4.3,243,39.4665794,-0.3928047,restaurante,0806,restaurant
2482,Tabernium,4.2,346,39.4506407,-0.3908365,restaurante,0920,bar
2483,Pub Sabor A Mi,3.0,1,39.4560424,-0.3908402,restaurante,0831,restaurant
2484,Mamma Roma Restaurante Pizzería,4.1,110,39.4501086,-0.3920688,restaurante,0920,restaurant
2485,Barbados,4.5,926,39.4504684,-0.3911235,restaurante,0920,restaurant
2486,El Rincón de Erika,4.6,195,39.4504745,-0.3911094,restaurante,0920,restaurant
2487,Pizzeria Trattoria Torino,4.2,121,39.4504466,-0.39138809999999996,restaurante,0920,restaurant
2488,El Rincón de Merche,4.4,484,39.4469575,-0.3803165,restaurante,1029,bar
2489,Restaurante Granada,3.8,305,39.4458883,-0.39119940000000003,restaurante,0937,restaurant
2490,BAR RESTAURANTE JARDIN,3.9,471,39.45473339999999,-0.3762324,restaurante,1047,bar
2491,El Raconet.,3.9,403,39.445998200000005,-0.3882104,restaurante,0931,restaurant
2492,Marhaba Restaurante & Cachimba salon,4.7,30,39.4480739,-0.3904011000000001,restaurante,0918,restaurant
2493,Quirós Cafe Gallery,4.2,312,39.453636100000004,-0.39030770000000004,restaurante,0924,restaurant
2494,Restaurante sumo,4.4,167,39.46093870000001,-0.3860619,restaurante,0902,restaurant
2495,Péndola Restaurante,4.2,106,39.46811029999999,-0.37437570000000003,restaurante,0132,restaurant
2496,El Mundo de la Pizza,4.4,616,39.4502883,-0.3914533,restaurante,0920,restaurant
2497,Bar Restaurante Dolores,2.8,67,39.4713157,-0.38020040000000005,restaurante,0123,restaurant
2498,Tarin's Restaurante,3.8,633,39.476648600000004,-0.3769325,restaurante,0102,restaurant
2499,Restaurante Pio XII,3.4,108,39.4813634,-0.3931077,restaurante,0405,restaurant
2500,Casa Ou Restaurante,3.8,243,39.466630200000004,-0.3799973,restaurante,0313,restaurant
2501,Alcantara Bistrot,4.7,140,39.4701123,-0.3897441,restaurante,0317,restaurant
2502,64 Restaurant,4.4,140,39.4730808,-0.38380549999999997,restaurante,0120,restaurant
2503,La Terrazza - restaurante italiano - pizzeria,4.4,518,39.4714694,-0.37765679999999996,restaurante,0126,meal_takeaway
2504,Saltimbocca,4.4,598,39.4685163,-0.3829519,restaurante,0315,restaurant
2505,Trece,4.0,298,39.4764626,-0.3769566,restaurante,0102,restaurant
2506,Restaurante Ciro,4.4,825,39.48163600000001,-0.395833,restaurante,0404,restaurant
2507,El Menu,3.9,161,39.470755100000005,-0.3775925,restaurante,0128,restaurant
2508,Restaurante El Botijo,4.4,1699,39.4770387,-0.3803765,restaurante,0118,bar
2509,Restaurante Shiraz,4.4,226,39.475933399999995,-0.380589,restaurante,0124,restaurant
2510,Restaurante da Antonella,4.3,736,39.4781295,-0.3964051,restaurante,0406,restaurant
2511,Restaurante El Encuentro,4.4,631,39.4714417,-0.3777139,restaurante,0126,restaurant
2512,Vinotinto,4.1,775,39.4709018,-0.37794099999999997,restaurante,0134,bar
2513,IO Restaurante,4.5,747,39.47793789999999,-0.3799027,restaurante,0114,restaurant
2514,Restaurante LA ROCHE Tapas y Cia.,3.8,352,39.4755132,-0.3799617,restaurante,0124,restaurant
2515,Restaurante L'Altre Racó,3.9,378,39.491802,-0.40116009999999996,restaurante,0418,bar
2516,Restaurante Iván,4.6,858,39.4851703,-0.3997998,restaurante,0417,bar
2517,Restaurante ZEN,4.4,671,39.4829625,-0.3946384000000001,restaurante,0422,restaurant
2518,ZONA DE TASTS,4.5,33,39.479377,-0.4031595,restaurante,0419,restaurant
2519,Restaurante Marina Alta 5,3.8,1186,39.4904711,-0.40222209999999997,restaurante,0418,restaurant
2520,Santa Queena,4.7,121,39.480339,-0.4017396,restaurante,0419,restaurant
2521,Bar Restaurante Los Mellizos II,3.5,305,39.4801292,-0.3946617,restaurante,0405,bar
2522,Restaurante El Diván,4.1,214,39.492687200000006,-0.394393,restaurante,1605,restaurant
2523,El rincon de Mariñeta,4.4,176,39.4787378,-0.4008448,restaurante,0419,bar
2524,Lolitos,4.2,978,39.4786566,-0.4031772,restaurante,0419,bar
2525,Restaurante Kyoto,4.4,1031,39.479166,-0.3919247,restaurante,0401,restaurant
2526,Bar Restaurante El Portalet,3.9,164,39.491201200000006,-0.3923452,restaurante,1603,restaurant
2527,Restaurante desKarat,4.5,443,39.493091299999996,-0.40053590000000006,restaurante,1619,restaurant
2528,Restaurante Pirineos,4.6,318,39.4864446,-0.3903778,restaurante,0414,restaurant
2529,Restaurante Veranda,3.9,260,39.4656372,-0.375915,restaurante,0201,restaurant
2530,De Ana Restaurant,4.3,470,39.466147,-0.3739278,restaurante,0233,restaurant
2531,Restaurante Casa Amadeo,3.9,598,39.462111900000004,-0.3757781,restaurante,0215,bar
2532,Kawori,4.8,1058,39.4631644,-0.3724848,restaurante,0213,restaurant
2533,Fierro,4.8,123,39.4626559,-0.3727205,restaurante,0213,restaurant
2534,La Estrella,4.2,347,39.4628552,-0.37364,restaurante,0215,restaurant
2535,Nou Gourmet | Restaurants València Centre,4.3,669,39.465684700000004,-0.37081759999999997,restaurante,0244,meal_delivery
2536,Asador Jeromin,4.2,523,39.465045,-0.38458200000000003,restaurante,0343,bar
2537,Italiamos - Restaurante Italiano,4.4,295,39.4606213,-0.37434559999999995,restaurante,0219,restaurant
2538,Nagoya Sushi Restaurante Japones,4.5,298,39.4618836,-0.3883449,restaurante,0807,restaurant
2539,Barbarela,3.6,482,39.468888899999996,-0.3858333,restaurante,0348,restaurant
2540,Piur,4.4,496,39.4688202,-0.3736952000000001,restaurante,0131,restaurant
2541,RESTAURANTE ZAKARIA,4.5,462,39.461402,-0.37581929999999997,restaurante,0215,restaurant
2542,Imperial,4.5,155,39.4536814,-0.37497929999999996,restaurante,1022,restaurant
2543,Arrocería Tapería Restaurante VAIVEN,3.7,123,39.4535463,-0.371663,restaurante,1017,restaurant
2545,Gastro Deli,4.2,491,39.450179399999996,-0.3714858,restaurante,1050,restaurant
2546,Restaurante Malcom and Barret,4.3,221,39.450676,-0.37096009999999996,restaurante,1032,bar
2547,Restaurante La Mar,4.1,326,39.4623518,-0.3534526,restaurante,1237,restaurant
2548,Carmen Carmen,4.1,987,39.4537375,-0.3707975,restaurante,1018,cafe
2549,San Pablo,4.4,82,39.4523156,-0.3763361,restaurante,1028,bar
2550,J.M. Restaurant,4.4,1272,39.4598709,-0.36201490000000003,restaurante,1007,restaurant
2551,María de la O,3.1,443,39.455661600000006,-0.3583084,restaurante,1053,restaurant
2552,Bar Restaurante Casa Lin,4.0,42,39.4538395,-0.3784896,restaurante,1024,restaurant
2553,RESTAURANTE EL PASTORET VALENCIA,4.5,1138,39.445977500000005,-0.3589222,restaurante,1041,restaurant
2554,Asador San Telmo,4.5,1350,39.4618314,-0.3747382,restaurante,0215,bar
2555,Támesis Bar Restaurante,4.3,363,39.4664157,-0.35496350000000004,restaurante,1234,bar
2556,Palao Bistrot,4.6,171,39.460882,-0.37478249999999996,restaurante,0219,restaurant
2557,GOYA GALLERY RESTAURANT,4.5,1915,39.4642381,-0.36902840000000003,restaurante,0244,restaurant
2558,Restaurante Augusto Di Carmen,4.3,427,39.462088,-0.369809,restaurante,0221,restaurant
2559,Gaspar,3.8,1166,39.4664165,-0.3696253,restaurante,0250,restaurant
2560,Dede Turkish Restaurant,3.9,575,39.46192600000001,-0.37557270000000004,restaurante,0215,bar
2561,Restaurante Abierto,4.0,1,39.4665539,-0.3662797,restaurante,0242,restaurant
2562,Restaurante Argentino Bar & Lounge L'Argent,4.5,383,39.4635066,-0.3658985,restaurante,0253,bar
